127.0.0.1 - - [12/Nov/2024:08:31:57 +0100] "POST /wp-cron.php?doing_wp_cron=1731396717.4424068927764892578125 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-admin/js/dashboard.min.js?ver=6.6.2 HTTP/1.1" 200 8797
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13332
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.6.2 HTTP/1.1" 200 458
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-admin/js/plugin-install.min.js?ver=6.6.2 HTTP/1.1" 200 2403
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-admin/js/media-upload.min.js?ver=6.6.2 HTTP/1.1" 200 1152
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/shortcode.min.js?ver=6.6.2 HTTP/1.1" 200 2643
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-admin/js/svg-painter.js?ver=6.6.2 HTTP/1.1" 200 5522
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-admin/js/updates.min.js?ver=6.6.2 HTTP/1.1" 200 48230
127.0.0.1 - - [12/Nov/2024:08:32:10 +0100] "GET /wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51 HTTP/1.1" 200 783428
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/heartbeat.min.js?ver=6.6.2 HTTP/1.1" 200 6013
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.6.2 HTTP/1.1" 200 1658
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/wplink.min.js?ver=6.6.2 HTTP/1.1" 200 11332
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3 HTTP/1.1" 200 10199
127.0.0.1 - - [12/Nov/2024:08:32:11 +0100] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3 HTTP/1.1" 200 8536
127.0.0.1 - - [12/Nov/2024:08:32:10 +0100] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.1" 200 5808
127.0.0.1 - - [12/Nov/2024:08:32:25 +0100] "GET /wp-admin/?localwp_auto_login=1 HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:08:32:25 +0100] "POST /wp-cron.php?doing_wp_cron=1731396745.8748149871826171875000 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:08:32:25 +0100] "GET /wp-admin/user/ HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:08:32:26 +0100] "GET /wp-admin/ HTTP/1.1" 200 71340
127.0.0.1 - - [12/Nov/2024:08:32:26 +0100] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.1" 200 5808
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238
127.0.0.1 - - [12/Nov/2024:08:32:26 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=da340ad4c2&1731396746943 HTTP/1.1" 200 1114
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=da340ad4c2&1731396747357 HTTP/1.1" 200 572
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /wp-admin/images/spinner.gif HTTP/1.1" 200 3656
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=da340ad4c2&1731396747728 HTTP/1.1" 200 1
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:08:32:29 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [12/Nov/2024:08:32:27 +0100] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 200 827
127.0.0.1 - - [12/Nov/2024:08:32:29 +0100] "GET / HTTP/1.1" 200 90618
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/blocks/image/style.min.css?ver=6.6.2 HTTP/1.1" 200 6358
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/blocks/navigation/style.min.css?ver=6.6.2 HTTP/1.1" 200 16384
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/css/dashicons.min.css?ver=6.6.2 HTTP/1.1" 200 59016
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/css/admin-bar.min.css?ver=6.6.2 HTTP/1.1" 200 20155
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/images/windows.webp HTTP/1.1" 200 126244
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/images/tourist-and-building.webp HTTP/1.1" 200 66482
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/images/building-exterior.webp HTTP/1.1" 200 199724
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/blocks/navigation/view.min.js?ver=6.6.2 HTTP/1.1" 200 3300
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/js/dist/interactivity.min.js?ver=6.6.2 HTTP/1.1" 200 36686
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/fonts/inter/Inter-VariableFont_slnt,wght.woff2 HTTP/1.1" 200 326628
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_normal_400.woff2 HTTP/1.1" 200 146060
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [12/Nov/2024:08:32:30 +0100] "GET /wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_italic_400.woff2 HTTP/1.1" 200 105184
127.0.0.1 - - [12/Nov/2024:08:33:27 +0100] "POST /wp-cron.php?doing_wp_cron=1731396807.3479011058807373046875 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:08:33:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:35:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:37:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:39:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:41:27 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:55:05 +0100] "GET /wp-admin/ HTTP/1.1" 200 70887
127.0.0.1 - - [12/Nov/2024:08:55:06 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.6.2 HTTP/1.1" 200 102997
127.0.0.1 - - [12/Nov/2024:08:55:06 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.2 HTTP/1.1" 200 400455
127.0.0.1 - - [12/Nov/2024:08:55:06 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.1" 200 5808
127.0.0.1 - - [12/Nov/2024:08:55:07 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:08:55:07 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
127.0.0.1 - - [12/Nov/2024:08:56:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:08:58:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:00:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:02:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:04:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:06:11 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:51:27 +0100] "GET /wp-admin/ HTTP/1.1" 200 70887
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/thickbox/thickbox.css?ver=6.6.2 HTTP/1.1" 200 2659
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/css/editor.min.css?ver=6.6.2 HTTP/1.1" 200 26956
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6 HTTP/1.1" 200 9141
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/common.min.js?ver=6.6.2 HTTP/1.1" 200 22454
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/clipboard.min.js?ver=2.0.11 HTTP/1.1" 200 9009
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381 HTTP/1.1" 200 457
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wp-util.min.js?ver=6.6.2 HTTP/1.1" 200 1426
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/underscore.min.js?ver=1.13.4 HTTP/1.1" 200 18833
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.2 HTTP/1.1" 200 400455
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/a11y.min.js?ver=d90eebea464f6c09bfd5 HTTP/1.1" 200 2358
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/api-request.min.js?ver=6.6.2 HTTP/1.1" 200 1023
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/site-health.min.js?ver=6.6.2 HTTP/1.1" 200 6282
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b HTTP/1.1" 200 8226
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wp-ajax-response.min.js?ver=6.6.2 HTTP/1.1" 200 2505
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0 HTTP/1.1" 200 7047
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wp-lists.min.js?ver=6.6.2 HTTP/1.1" 200 7521
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/quicktags.min.js?ver=6.6.2 HTTP/1.1" 200 11132
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.2.3 HTTP/1.1" 200 3694
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/edit-comments.min.js?ver=6.6.2 HTTP/1.1" 200 15349
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 HTTP/1.1" 200 3428
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.1" 200 21464
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/postbox.min.js?ver=6.6.2 HTTP/1.1" 200 6705
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c HTTP/1.1" 200 684
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.1" 200 25504
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.1" 200 57925
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13332
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/dashboard.min.js?ver=6.6.2 HTTP/1.1" 200 8797
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/plugin-install.min.js?ver=6.6.2 HTTP/1.1" 200 2403
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51 HTTP/1.1" 200 783428
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.6.2 HTTP/1.1" 200 458
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/shortcode.min.js?ver=6.6.2 HTTP/1.1" 200 2643
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/media-upload.min.js?ver=6.6.2 HTTP/1.1" 200 1152
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/updates.min.js?ver=6.6.2 HTTP/1.1" 200 48230
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/js/svg-painter.js?ver=6.6.2 HTTP/1.1" 200 5522
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/heartbeat.min.js?ver=6.6.2 HTTP/1.1" 200 6013
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.6.2 HTTP/1.1" 200 1658
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3 HTTP/1.1" 200 10199
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3 HTTP/1.1" 200 8536
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-includes/js/wplink.min.js?ver=6.6.2 HTTP/1.1" 200 11332
127.0.0.1 - - [12/Nov/2024:09:51:28 +0100] "POST /wp-cron.php?doing_wp_cron=1731401488.0349109172821044921875 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-hooks&ver=6.6.2 HTTP/1.1" 200 5808
127.0.0.1 - - [12/Nov/2024:09:51:29 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.6.2 HTTP/1.1" 200 102997
127.0.0.1 - - [12/Nov/2024:09:51:30 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:09:51:33 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
127.0.0.1 - - [12/Nov/2024:09:53:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:55:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:57:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:09:59:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:01:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:03:36 +0100] "POST /wp-cron.php?doing_wp_cron=1731402216.0549221038818359375000 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:10:03:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:05:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:07:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:09:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:11:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:13:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:15:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:17:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:19:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:21:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:23:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:25:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:27:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:29:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:31:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:33:36 +0100] "POST /wp-cron.php?doing_wp_cron=1731404016.0481901168823242187500 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:10:33:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:35:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:37:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:39:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:41:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:43:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:45:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:47:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:49:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:51:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:53:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:54:37 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [12/Nov/2024:10:54:41 +0100] "GET /wp-admin/plugins.php HTTP/1.1" 200 36195
127.0.0.1 - - [12/Nov/2024:10:54:42 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=6.6.2 HTTP/1.1" 200 395280
127.0.0.1 - - [12/Nov/2024:10:54:42 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:10:54:44 +0100] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 80353
127.0.0.1 - - [12/Nov/2024:10:54:45 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [12/Nov/2024:10:54:50 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 110782
127.0.0.1 - - [12/Nov/2024:10:54:52 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 110168
127.0.0.1 - - [12/Nov/2024:10:54:58 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 239
127.0.0.1 - - [12/Nov/2024:10:55:03 +0100] "POST /wp-cron.php?doing_wp_cron=1731405303.9386119842529296875000 HTTP/1.1" 200 -
127.0.0.1 - - [12/Nov/2024:10:55:03 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 317
